asv	Bact89	Bact1z3z2R	Bact5z5z2	Bact3z5z2	Bact183	Bact3z1z2R	Bact1z2z2R	Bact3z4z2	Bact128	Bact3z5z2R	Bact3z3z2	Bact90	Bact197	Bact5z5z2R	Bact127	Bact175zFB	Bact5z1z2	Bact1z5z2	Bact101	Bact5z3z2	Bact3z4z2R	Bact198	Bact1z1z2	Bact180	Bact177	Bact192	Bact5z2z2R	Bact5z1z2R	Bact5z2z2	Bact181	Bact3z3z2R	Bact176	Bact86	Bact194	Bact3z2z2R	Bact5z3z2R	Bact5z4z2	Bact1z3z2	Bact105	Bact5z4z2R	Bact182	Bact196	Bact130	Bact87	Bact184	Bact102	Bact193	Bact103	Bact1z1z2R	Bact126	Bact195	Bact1z4z2	Bact3z1z2	Bact1z5z2R	Bact3z2z2	Bact1z4z2R	Bact190	Bact104	Bact88	Bact179	Bact191	Bact1z2z2	Bact178
d809292a75e0be062d0c0ddc6900d721	49.0	0.0	6.0	8.0	0.0	24.0	0.0	6.0	10.0	2.0	8.0	10.0	0.0	4.0	0.0	0.0	49.0	0.0	5.0	0.0	15.0	0.0	13.0	0.0	7.0	0.0	12.0	67.0	5.0	0.0	8.0	11.0	6.0	2.0	8.0	0.0	15.0	0.0	4.0	0.0	0.0	0.0	6.0	5.0	0.0	5.0	0.0	4.0	17.0	0.0	0.0	0.0	14.0	0.0	13.0	0.0	3.0	31.0	2.0	6.0	0.0	19.0	3.0
3e198aaf0524d61cfe4a984e3a3c2d78	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	18.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
df7326b52a6489bfcee252b56d5d00ad	47.0	0.0	1.0	0.0	0.0	46.0	0.0	6.0	2.0	0.0	3.0	35.0	0.0	0.0	0.0	0.0	17.0	0.0	15.0	0.0	5.0	0.0	19.0	0.0	8.0	0.0	2.0	28.0	0.0	0.0	0.0	7.0	21.0	0.0	2.0	0.0	9.0	3.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	1.0	0.0	1.0	39.0	0.0	0.0	2.0	18.0	0.0	0.0	0.0	5.0	2.0	6.0	0.0	0.0	0.0	0.0
942d04d04bdf10cfe81e62e35c041322	45.0	4.0	20.0	10.0	0.0	12.0	0.0	46.0	4.0	7.0	14.0	9.0	0.0	0.0	0.0	0.0	40.0	0.0	11.0	0.0	13.0	0.0	0.0	6.0	13.0	0.0	0.0	46.0	0.0	0.0	10.0	12.0	17.0	5.0	11.0	0.0	49.0	0.0	2.0	0.0	4.0	0.0	3.0	3.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	15.0	0.0	23.0	0.0	0.0	52.0	0.0	4.0	0.0	4.0	9.0
0a0686259adb4cb2522c881a2b9a579d	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	3.0	0.0
da33db8f5386510d763c44efdfcdfc5c	44.0	0.0	34.0	7.0	2.0	43.0	3.0	27.0	19.0	5.0	40.0	0.0	0.0	3.0	0.0	2.0	48.0	0.0	25.0	0.0	12.0	0.0	68.0	7.0	8.0	0.0	2.0	46.0	2.0	0.0	61.0	4.0	38.0	0.0	3.0	0.0	15.0	0.0	4.0	0.0	2.0	0.0	20.0	0.0	0.0	8.0	0.0	0.0	62.0	0.0	0.0	0.0	31.0	0.0	44.0	0.0	0.0	29.0	6.0	0.0	0.0	84.0	0.0
12ff84927cccc0a1e30d567b9d63afdb	44.0	92.0	273.0	89.0	5.0	149.0	0.0	293.0	37.0	65.0	69.0	126.0	72.0	15.0	71.0	0.0	106.0	5.0	84.0	119.0	179.0	0.0	155.0	30.0	17.0	105.0	443.0	111.0	391.0	3.0	69.0	30.0	70.0	63.0	194.0	29.0	307.0	66.0	83.0	16.0	13.0	0.0	49.0	79.0	0.0	40.0	49.0	58.0	87.0	31.0	48.0	0.0	101.0	0.0	241.0	0.0	76.0	563.0	125.0	13.0	0.0	83.0	22.0
3159a5d6bb3cb98a6b48ab04e47275f6	43.0	0.0	0.0	0.0	0.0	13.0	0.0	76.0	1.0	1.0	23.0	45.0	0.0	0.0	0.0	0.0	21.0	0.0	8.0	0.0	63.0	0.0	25.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	52.0	0.0	56.0	9.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	4.0	3.0	17.0	23.0	0.0	0.0	0.0	28.0	0.0	39.0	0.0	0.0	0.0	44.0	0.0	0.0	40.0	0.0
4370ad5c61dfbf5eb56428053fb6732e	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	103.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0
82d277033e32ee6956fa6eea59f63bec	43.0	1.0	25.0	0.0	0.0	6.0	2.0	12.0	23.0	0.0	37.0	62.0	0.0	4.0	5.0	0.0	58.0	0.0	36.0	2.0	7.0	0.0	121.0	3.0	5.0	0.0	11.0	92.0	6.0	0.0	65.0	6.0	36.0	0.0	10.0	1.0	60.0	0.0	5.0	0.0	5.0	0.0	2.0	15.0	0.0	3.0	0.0	33.0	73.0	2.0	0.0	0.0	6.0	3.0	15.0	0.0	4.0	19.0	29.0	5.0	0.0	47.0	0.0
1b7e30e34546b97c06b95a95e636b4ef	43.0	5.0	15.0	42.0	0.0	82.0	11.0	32.0	13.0	66.0	51.0	52.0	0.0	0.0	8.0	8.0	30.0	42.0	78.0	22.0	21.0	0.0	34.0	16.0	22.0	12.0	25.0	31.0	39.0	2.0	5.0	7.0	75.0	0.0	17.0	10.0	42.0	4.0	46.0	0.0	19.0	0.0	21.0	48.0	0.0	60.0	0.0	133.0	23.0	5.0	2.0	62.0	84.0	37.0	37.0	39.0	11.0	62.0	11.0	0.0	0.0	59.0	0.0
cb765cb0575c4a714067f3a917de5d0e	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0
4a6b48033f3836e70f4e2e466c5cc0c1	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0
c4ff55445066a2b9295a360c4fdc7dd0	41.0	60.0	178.0	1.0	4.0	8.0	2.0	8.0	0.0	1.0	6.0	33.0	0.0	2.0	76.0	0.0	24.0	1.0	96.0	276.0	8.0	0.0	25.0	2.0	10.0	0.0	68.0	30.0	45.0	0.0	21.0	10.0	16.0	6.0	72.0	67.0	167.0	24.0	11.0	2.0	0.0	0.0	25.0	90.0	0.0	8.0	5.0	49.0	16.0	4.0	0.0	0.0	5.0	0.0	15.0	1.0	0.0	136.0	30.0	16.0	0.0	3.0	13.0
94c6db13e91d36550508d86275ac95fe	41.0	44.0	49.0	88.0	8.0	38.0	0.0	134.0	4.0	82.0	7.0	65.0	14.0	0.0	2.0	0.0	18.0	0.0	70.0	53.0	114.0	0.0	9.0	22.0	17.0	31.0	55.0	27.0	38.0	0.0	4.0	16.0	45.0	69.0	36.0	19.0	63.0	17.0	20.0	0.0	8.0	0.0	17.0	20.0	7.0	0.0	9.0	4.0	8.0	5.0	0.0	0.0	43.0	0.0	28.0	1.0	2.0	9.0	21.0	13.0	0.0	0.0	9.0
c75783520dd67d12e36326dbcc82126d	39.0	0.0	0.0	7.0	0.0	8.0	0.0	9.0	0.0	14.0	0.0	54.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	18.0	0.0	12.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	20.0	0.0	39.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	27.0	41.0	0.0	0.0	0.0	8.0	2.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
7e7cefc18ce81ba1acfbc85ac3757284	39.0	0.0	0.0	35.0	0.0	34.0	0.0	116.0	0.0	24.0	0.0	16.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	127.0	0.0	0.0	20.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	14.0	3.0	42.0	0.0	0.0	1.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
7c001a7253181d245af1a03cba30906c	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
51dd41ce3a9b876f9f1777553db8ec23	38.0	0.0	12.0	3.0	2.0	13.0	0.0	12.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	2.0	0.0	3.0	3.0	3.0	0.0	0.0	12.0	0.0	0.0	5.0	5.0	13.0	0.0	13.0	0.0	11.0	2.0	3.0	0.0	8.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	8.0	0.0	3.0	0.0	0.0	22.0	11.0	0.0	0.0	5.0	0.0
b2443feb6ae811bb3f99a7cf6064cd08	37.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	15.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	12.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
a1ed988b20666611823c7e60605a6252	37.0	0.0	34.0	4.0	0.0	65.0	4.0	69.0	18.0	10.0	17.0	189.0	0.0	6.0	4.0	0.0	13.0	0.0	10.0	3.0	42.0	0.0	25.0	20.0	23.0	2.0	18.0	27.0	10.0	0.0	16.0	6.0	45.0	4.0	30.0	2.0	31.0	0.0	0.0	0.0	7.0	0.0	31.0	3.0	0.0	7.0	2.0	10.0	31.0	13.0	0.0	0.0	63.0	6.0	47.0	3.0	4.0	45.0	2.0	3.0	0.0	14.0	2.0
f67605f996bc43297d1a37cecc9efe51	36.0	2.0	23.0	12.0	0.0	30.0	0.0	62.0	5.0	22.0	27.0	8.0	0.0	0.0	38.0	1.0	18.0	0.0	30.0	4.0	28.0	0.0	22.0	6.0	2.0	4.0	12.0	24.0	13.0	0.0	10.0	6.0	32.0	0.0	7.0	4.0	96.0	0.0	8.0	0.0	0.0	0.0	2.0	16.0	0.0	3.0	0.0	18.0	17.0	0.0	0.0	0.0	17.0	0.0	10.0	0.0	19.0	26.0	17.0	6.0	0.0	5.0	4.0
1a0c3d0a2d06127ea303b20c92a99d11	36.0	5.0	14.0	11.0	12.0	45.0	2.0	14.0	0.0	15.0	8.0	44.0	2.0	0.0	0.0	0.0	7.0	6.0	38.0	7.0	6.0	0.0	9.0	5.0	0.0	0.0	15.0	26.0	8.0	0.0	36.0	2.0	31.0	22.0	24.0	5.0	37.0	8.0	7.0	0.0	6.0	0.0	0.0	10.0	7.0	10.0	4.0	32.0	21.0	0.0	0.0	3.0	29.0	10.0	26.0	2.0	8.0	53.0	12.0	9.0	0.0	8.0	10.0
4b1ffbcf5121fef61210dda1d58413ea	36.0	2.0	0.0	5.0	11.0	14.0	0.0	17.0	7.0	11.0	0.0	23.0	0.0	0.0	2.0	0.0	28.0	2.0	40.0	7.0	19.0	0.0	16.0	34.0	0.0	0.0	31.0	27.0	15.0	0.0	0.0	0.0	15.0	0.0	0.0	5.0	11.0	2.0	8.0	0.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	22.0	12.0	0.0	0.0	3.0	6.0	4.0	11.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0
850570c9d263d487ccbed7363af6ec3c	36.0	0.0	2.0	0.0	0.0	7.0	0.0	2.0	29.0	0.0	0.0	5.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	14.0	0.0	0.0	3.0	0.0	0.0	0.0	16.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0	0.0	0.0	25.0	0.0	2.0	0.0	0.0	8.0
c2d6b8a1aa501ba39416992102c86cd7	35.0	76.0	49.0	145.0	10.0	29.0	22.0	65.0	0.0	104.0	26.0	10.0	26.0	5.0	0.0	0.0	4.0	22.0	24.0	261.0	33.0	0.0	8.0	27.0	0.0	38.0	63.0	0.0	51.0	2.0	0.0	1.0	31.0	50.0	43.0	76.0	93.0	43.0	44.0	0.0	0.0	2.0	0.0	53.0	0.0	9.0	9.0	96.0	7.0	0.0	40.0	28.0	41.0	28.0	16.0	17.0	85.0	39.0	44.0	0.0	3.0	0.0	0.0
d18d70a652c4cca410975d4417d4b4bb	35.0	2.0	9.0	0.0	0.0	25.0	0.0	5.0	0.0	0.0	7.0	1.0	0.0	2.0	0.0	0.0	34.0	0.0	50.0	0.0	7.0	0.0	40.0	0.0	16.0	0.0	0.0	25.0	0.0	0.0	7.0	3.0	34.0	0.0	6.0	0.0	23.0	0.0	0.0	0.0	7.0	0.0	0.0	5.0	0.0	8.0	0.0	10.0	66.0	0.0	0.0	0.0	16.0	0.0	7.0	0.0	0.0	17.0	10.0	0.0	0.0	3.0	2.0
5bac0739fbb0157d0ded9dbdc20fc8a4	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	13.0	36.0	0.0	2.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	26.0	0.0	5.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	134.0	44.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	11.0	2.0	0.0	0.0	17.0	0.0
59d5f9699a1baa21f3caf3f0358f276c	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d39e02521082738a79867453efc6302	34.0	34.0	54.0	52.0	14.0	43.0	3.0	74.0	12.0	58.0	30.0	17.0	2.0	4.0	0.0	0.0	29.0	13.0	2.0	79.0	28.0	0.0	41.0	20.0	14.0	11.0	52.0	21.0	56.0	3.0	0.0	18.0	30.0	20.0	45.0	21.0	87.0	30.0	9.0	1.0	6.0	0.0	10.0	9.0	6.0	4.0	3.0	44.0	34.0	4.0	6.0	32.0	33.0	17.0	25.0	8.0	19.0	138.0	0.0	3.0	0.0	0.0	17.0
74b17b4e4b1ab4b501911647e15de3fe	34.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
512fe2f5aee4f73fad79e6b931a2da4a	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67388742f92cec16a9bc6da1d85f4f08	34.0	0.0	1.0	0.0	0.0	16.0	0.0	10.0	5.0	1.0	9.0	5.0	0.0	0.0	0.0	0.0	5.0	0.0	15.0	0.0	9.0	0.0	30.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	14.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	6.0	18.0	0.0	0.0	0.0	2.0	0.0	63.0	0.0	0.0	12.0	0.0	0.0	0.0	3.0	0.0
5df8c37953874d502d0ea19b780a81a2	33.0	0.0	24.0	0.0	0.0	8.0	0.0	18.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	15.0	0.0	18.0	0.0	9.0	0.0	7.0	7.0	6.0	0.0	0.0	10.0	0.0	0.0	0.0	12.0	6.0	2.0	13.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	7.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	0.0	0.0	25.0
37629beadee8435b48fe04409494ccc4	33.0	10.0	30.0	31.0	0.0	40.0	0.0	40.0	21.0	25.0	41.0	2.0	0.0	3.0	37.0	19.0	10.0	0.0	34.0	70.0	46.0	0.0	12.0	9.0	0.0	6.0	38.0	4.0	40.0	0.0	10.0	0.0	28.0	3.0	5.0	18.0	20.0	12.0	28.0	0.0	19.0	0.0	8.0	41.0	1.0	39.0	1.0	21.0	8.0	20.0	0.0	0.0	37.0	6.0	1.0	4.0	14.0	58.0	43.0	15.0	1.0	7.0	7.0
9e7722c7da6abc43fcae691efd2889f3	33.0	0.0	25.0	44.0	0.0	31.0	10.0	16.0	9.0	15.0	6.0	30.0	14.0	49.0	2.0	0.0	18.0	10.0	14.0	4.0	6.0	0.0	24.0	8.0	3.0	4.0	11.0	16.0	2.0	8.0	19.0	5.0	23.0	1.0	11.0	4.0	27.0	5.0	1.0	1.0	13.0	7.0	0.0	3.0	5.0	32.0	2.0	13.0	11.0	3.0	8.0	39.0	19.0	10.0	48.0	18.0	23.0	48.0	0.0	2.0	4.0	38.0	1.0
d68ab0e5f630d2c04402d37116898043	33.0	2.0	31.0	0.0	0.0	25.0	3.0	5.0	5.0	0.0	12.0	21.0	0.0	0.0	0.0	2.0	5.0	0.0	17.0	9.0	0.0	0.0	19.0	6.0	14.0	0.0	3.0	8.0	2.0	0.0	7.0	14.0	31.0	0.0	17.0	0.0	27.0	6.0	2.0	0.0	5.0	0.0	40.0	5.0	0.0	9.0	0.0	35.0	13.0	0.0	3.0	0.0	33.0	0.0	14.0	0.0	18.0	77.0	0.0	0.0	0.0	6.0	0.0
180838aea1823d2f45e8671ad3d406c1	33.0	3.0	10.0	80.0	0.0	53.0	13.0	56.0	0.0	106.0	54.0	156.0	0.0	7.0	7.0	44.0	123.0	29.0	50.0	132.0	38.0	0.0	6.0	6.0	0.0	0.0	249.0	113.0	144.0	0.0	14.0	0.0	96.0	5.0	4.0	51.0	138.0	0.0	93.0	17.0	0.0	0.0	1.0	199.0	0.0	15.0	1.0	130.0	6.0	0.0	13.0	31.0	32.0	39.0	87.0	34.0	17.0	154.0	141.0	0.0	0.0	28.0	0.0
c521f18dacf15cb381ec0c4c5475db93	33.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	9.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
d5d04c04043de73fa81dcf3a6456f9ec	32.0	0.0	7.0	10.0	0.0	0.0	0.0	12.0	0.0	10.0	12.0	9.0	0.0	0.0	0.0	0.0	7.0	0.0	8.0	0.0	18.0	0.0	0.0	2.0	8.0	0.0	0.0	7.0	0.0	0.0	8.0	7.0	22.0	2.0	2.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	64.0	0.0	13.0	43.0	0.0	0.0	0.0	0.0	2.0
92c775e9acbe542ad207cbbbc297fd29	32.0	2.0	3.0	21.0	0.0	30.0	1.0	26.0	1.0	44.0	4.0	8.0	0.0	0.0	3.0	0.0	14.0	1.0	16.0	0.0	17.0	0.0	11.0	0.0	12.0	3.0	4.0	15.0	0.0	0.0	2.0	8.0	24.0	0.0	4.0	0.0	27.0	4.0	14.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	21.0	10.0	0.0	0.0	7.0	16.0	0.0	19.0	2.0	9.0	36.0	7.0	2.0	1.0	3.0	0.0
82b1b9904bacbcbd9c533264df266adf	32.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	5.0	0.0	2.0	0.0	46.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	2.0	0.0	23.0	0.0	2.0	1.0	0.0	0.0	0.0	9.0	0.0
99df6f584e6f3b2150c283612b0d239c	32.0	0.0	114.0	7.0	0.0	27.0	6.0	23.0	0.0	4.0	15.0	39.0	0.0	7.0	0.0	0.0	79.0	0.0	50.0	28.0	11.0	0.0	37.0	6.0	8.0	0.0	38.0	103.0	39.0	0.0	25.0	7.0	68.0	0.0	52.0	3.0	129.0	0.0	4.0	0.0	0.0	0.0	0.0	5.0	0.0	14.0	2.0	5.0	31.0	0.0	17.0	1.0	19.0	1.0	129.0	2.0	24.0	93.0	10.0	3.0	0.0	20.0	2.0
514cd6f3edae862b5c8ddc3d534886dd	32.0	6.0	23.0	17.0	1.0	36.0	0.0	37.0	23.0	4.0	36.0	2.0	2.0	4.0	13.0	12.0	30.0	2.0	24.0	0.0	27.0	0.0	33.0	4.0	9.0	0.0	23.0	27.0	27.0	8.0	15.0	19.0	19.0	2.0	11.0	6.0	56.0	4.0	11.0	0.0	9.0	2.0	30.0	8.0	0.0	21.0	0.0	15.0	36.0	7.0	0.0	0.0	27.0	0.0	35.0	7.0	5.0	25.0	28.0	0.0	0.0	31.0	4.0
73b1706fdd9db3d46f51dbaa881bede8	30.0	2.0	19.0	30.0	2.0	24.0	0.0	64.0	22.0	37.0	8.0	0.0	0.0	4.0	6.0	0.0	17.0	0.0	5.0	0.0	35.0	0.0	67.0	5.0	2.0	0.0	3.0	38.0	6.0	0.0	10.0	6.0	9.0	2.0	6.0	0.0	23.0	0.0	7.0	0.0	0.0	0.0	36.0	4.0	0.0	10.0	0.0	18.0	53.0	0.0	0.0	0.0	16.0	0.0	47.0	0.0	13.0	33.0	2.0	0.0	0.0	2.0	5.0
18a69bcf8c3d523d4deac0a184416dd7	30.0	0.0	12.0	0.0	0.0	6.0	0.0	2.0	25.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	42.0	0.0	11.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	1.0	0.0
acf8b8050768d246473c5511b06299a7	30.0	2.0	89.0	2.0	3.0	28.0	10.0	24.0	11.0	0.0	29.0	16.0	0.0	9.0	5.0	0.0	44.0	0.0	18.0	0.0	24.0	0.0	54.0	10.0	26.0	0.0	4.0	67.0	1.0	0.0	39.0	35.0	19.0	21.0	90.0	2.0	74.0	0.0	12.0	0.0	20.0	0.0	14.0	6.0	0.0	13.0	0.0	7.0	37.0	2.0	7.0	0.0	20.0	0.0	28.0	5.0	23.0	38.0	13.0	27.0	0.0	52.0	26.0
eb9f54484c32710a080585d358b9c7c8	30.0	2.0	11.0	8.0	0.0	18.0	6.0	11.0	31.0	8.0	10.0	81.0	0.0	0.0	9.0	26.0	38.0	0.0	46.0	11.0	12.0	0.0	70.0	4.0	6.0	0.0	19.0	46.0	25.0	0.0	26.0	7.0	34.0	5.0	9.0	3.0	29.0	3.0	3.0	0.0	0.0	0.0	41.0	14.0	0.0	10.0	0.0	20.0	49.0	2.0	0.0	0.0	11.0	0.0	28.0	0.0	6.0	39.0	42.0	5.0	0.0	52.0	5.0
8204e7ce249b0d9b9bb3629ecd923bf4	29.0	0.0	2.0	10.0	0.0	12.0	0.0	16.0	81.0	6.0	43.0	67.0	0.0	5.0	4.0	7.0	69.0	0.0	27.0	3.0	12.0	0.0	44.0	0.0	0.0	0.0	7.0	91.0	12.0	0.0	66.0	0.0	76.0	0.0	0.0	5.0	19.0	0.0	17.0	0.0	0.0	0.0	79.0	13.0	0.0	52.0	0.0	79.0	41.0	15.0	2.0	0.0	18.0	0.0	9.0	0.0	38.0	28.0	8.0	0.0	0.0	94.0	0.0
